map,1_LH_CX_Vis_1,2_LH_CX_Vis_2,3_LH_CX_Vis_3,4_LH_CX_Vis_4,5_LH_CX_Vis_5,6_LH_CX_Vis_6,7_LH_CX_Vis_7,8_LH_CX_Vis_8,9_LH_CX_Vis_9,10_LH_CX_SomMot_1,11_LH_CX_SomMot_2,12_LH_CX_SomMot_3,13_LH_CX_SomMot_4,14_LH_CX_SomMot_5,15_LH_CX_SomMot_6,16_LH_CX_DorsAttn_Post_1,17_LH_CX_DorsAttn_Post_2,18_LH_CX_DorsAttn_Post_3,19_LH_CX_DorsAttn_Post_4,20_LH_CX_DorsAttn_Post_5,21_LH_CX_DorsAttn_Post_6,22_LH_CX_DorsAttn_PrCv_1,23_LH_CX_DorsAttn_FEF_1,24_LH_CX_SalVentAttn_ParOper_1,25_LH_CX_SalVentAttn_FrOperIns_1,26_LH_CX_SalVentAttn_FrOperIns_2,27_LH_CX_SalVentAttn_PFCl_1,28_LH_CX_SalVentAttn_Med_1,29_LH_CX_SalVentAttn_Med_2,30_LH_CX_SalVentAttn_Med_3,31_LH_CX_Limbic_OFC_1,32_LH_CX_Limbic_TempPole_1,33_LH_CX_Limbic_TempPole_2,34_LH_CX_Cont_Par_1,35_LH_CX_Cont_PFCl_1,36_LH_CX_Cont_pCun_1,37_LH_CX_Cont_Cing_1,38_LH_CX_Default_Temp_1,39_LH_CX_Default_Temp_2,40_LH_CX_Default_Par_1,41_LH_CX_Default_Par_2,42_LH_CX_Default_PFC_1,43_LH_CX_Default_PFC_2,44_LH_CX_Default_PFC_3,45_LH_CX_Default_PFC_4,46_LH_CX_Default_PFC_5,47_LH_CX_Default_PFC_6,48_LH_CX_Default_PFC_7,49_LH_CX_Default_pCunPCC_1,50_LH_CX_Default_pCunPCC_2,51_RH_CX_Vis_1,52_RH_CX_Vis_2,53_RH_CX_Vis_3,54_RH_CX_Vis_4,55_RH_CX_Vis_5,56_RH_CX_Vis_6,57_RH_CX_Vis_7,58_RH_CX_Vis_8,59_RH_CX_SomMot_1,60_RH_CX_SomMot_2,61_RH_CX_SomMot_3,62_RH_CX_SomMot_4,63_RH_CX_SomMot_5,64_RH_CX_SomMot_6,65_RH_CX_SomMot_7,66_RH_CX_SomMot_8,67_RH_CX_DorsAttn_Post_1,68_RH_CX_DorsAttn_Post_2,69_RH_CX_DorsAttn_Post_3,70_RH_CX_DorsAttn_Post_4,71_RH_CX_DorsAttn_Post_5,72_RH_CX_DorsAttn_PrCv_1,73_RH_CX_DorsAttn_FEF_1,74_RH_CX_SalVentAttn_TempOccPar_1,75_RH_CX_SalVentAttn_TempOccPar_2,76_RH_CX_SalVentAttn_FrOperIns_1,77_RH_CX_SalVentAttn_Med_1,78_RH_CX_SalVentAttn_Med_2,79_RH_CX_Limbic_OFC_1,80_RH_CX_Limbic_TempPole_1,81_RH_CX_Cont_Par_1,82_RH_CX_Cont_Par_2,83_RH_CX_Cont_PFCl_1,84_RH_CX_Cont_PFCl_2,85_RH_CX_Cont_PFCl_3,86_RH_CX_Cont_PFCl_4,87_RH_CX_Cont_Cing_1,88_RH_CX_Cont_PFCmp_1,89_RH_CX_Cont_pCun_1,90_RH_CX_Default_Par_1,91_RH_CX_Default_Temp_1,92_RH_CX_Default_Temp_2,93_RH_CX_Default_Temp_3,94_RH_CX_Default_PFCv_1,95_RH_CX_Default_PFCv_2,96_RH_CX_Default_PFCdPFCm_1,97_RH_CX_Default_PFCdPFCm_2,98_RH_CX_Default_PFCdPFCm_3,99_RH_CX_Default_pCunPCC_1,100_RH_CX_Default_pCunPCC_2,101_LH_SC_HIP,102_LH_SC_AMY,103_LH_SC_pTHA,104_LH_SC_aTHA,105_LH_SC_NAc,106_LH_SC_GP,107_LH_SC_PUT,108_LH_SC_CAU,109_RH_SC_HIP,110_RH_SC_AMY,111_RH_SC_pTHA,112_RH_SC_aTHA,113_RH_SC_NAc,114_RH_SC_GP,115_RH_SC_PUT,116_RH_SC_CAU
target-HDAC_tracer-martinostat_n-8_dx-hc_pub-wey2016,0.4996051490306854,0.6286446452140808,0.6224771738052368,0.6438139081001282,0.6788265109062195,0.6188741326332092,0.6168793439865112,0.6082062125205994,0.6136586666107178,0.5916509032249451,0.5742067694664001,0.6093482971191406,0.5730561017990112,0.5828195810317993,0.5645190477371216,0.5990076065063477,0.5760108232498169,0.5908268094062805,0.5656763315200806,0.5917676687240601,0.578043520450592,0.5935399532318115,0.597679078578949,0.6129225492477417,0.5511602163314819,0.5991116166114807,0.6344506144523621,0.589992344379425,0.5842928290367126,0.5764971971511841,0.5940294861793518,0.45012715458869934,0.5864267945289612,0.5939281582832336,0.612777054309845,0.6554330587387085,0.574755847454071,0.5338441729545593,0.5807070732116699,0.6130831837654114,0.6309834122657776,0.5753345489501953,0.590257465839386,0.590916097164154,0.6437169909477234,0.5794386863708496,0.6026977896690369,0.6176279187202454,0.562048614025116,0.6356819868087769,0.544232964515686,0.6324455738067627,0.6077370047569275,0.6599642634391785,0.6960086822509766,0.593199610710144,0.6434259414672852,0.5951549410820007,0.6145971417427063,0.6318956017494202,0.6265847086906433,0.5958489179611206,0.5941576957702637,0.5668565630912781,0.5963279008865356,0.5628954172134399,0.6507266163825989,0.5887993574142456,0.6163861155509949,0.6033149361610413,0.5621325373649597,0.6243945956230164,0.5904759168624878,0.6359164118766785,0.6399326324462891,0.6225786209106445,0.5890046954154968,0.5992147922515869,0.5985565185546875,0.48152101039886475,0.6558588743209839,0.6620190143585205,0.6669676303863525,0.6476166248321533,0.6453161835670471,0.5897312760353088,0.5667538642883301,0.5911557674407959,0.6454405188560486,0.6729376316070557,0.6058973670005798,0.5171128511428833,0.638011634349823,0.5960692763328552,0.5850370526313782,0.597958505153656,0.5869833827018738,0.6077033877372742,0.5885900259017944,0.6383045315742493,0.4144326150417328,0.40510642528533936,0.5352398753166199,0.5554497838020325,0.6329394578933716,,0.7032955288887024,0.5493682026863098,0.46090835332870483,0.4524097144603729,0.5245357751846313,0.5818827152252197,0.6476641893386841,,0.7206597328186035,0.5659871697425842
target-DAT_tracer-fpcit_n-30_dx-hc_pub-garciagomez2013,0.1020163893699646,0.11285006999969482,0.09465547651052475,0.10899735242128372,0.10067170113325119,0.09730811417102814,0.11595997959375381,0.101435087621212,0.09391755610704422,0.10989256948232651,0.14071929454803467,0.10865332186222076,0.10294210910797119,0.09092700481414795,0.09000615775585175,0.11207377910614014,0.10363897681236267,0.09564168751239777,0.10200638324022293,0.08260797709226608,0.0806855782866478,0.10209064930677414,0.09504107385873795,0.10601240396499634,0.17196302115917206,0.1637260913848877,0.09236964583396912,0.09093053638935089,0.10951542854309082,0.07238180935382843,0.09144163131713867,0.09411082416772842,0.10624394565820694,0.09708511829376221,0.10437186062335968,0.10328114032745361,0.1127152219414711,0.11770268529653549,0.13513775169849396,0.11171875149011612,0.10410573333501816,0.11729462444782257,0.08876067399978638,0.08366317301988602,0.06916379928588867,0.05992201715707779,0.08183353394269943,0.09246721118688583,0.09902974218130112,0.1118161678314209,0.10047847777605057,0.10925032943487167,0.10736078023910522,0.10477291792631149,0.10351573675870895,0.09496817737817764,0.1051081120967865,0.09370835870504379,0.11080440133810043,0.13452787697315216,0.10587974637746811,0.10323335230350494,0.09110857546329498,0.0827319473028183,0.07807321846485138,0.09106319397687912,0.10816807299852371,0.10178573429584503,0.09081367403268814,0.09303302317857742,0.0793440043926239,0.09609323740005493,0.09171806275844574,0.1158471629023552,0.09887754172086716,0.15923403203487396,0.11167550832033157,0.08965996652841568,0.09098824113607407,0.09710325300693512,0.08689501136541367,0.08148641139268875,0.07475107908248901,0.09950517117977142,0.08279743790626526,0.07227250188589096,0.11189085245132446,0.08953606337308884,0.10696552693843842,0.10305334627628326,0.11678259819746017,0.10932513326406479,0.1367933452129364,0.10114290565252304,0.0863901823759079,0.0854945257306099,0.0628955066204071,0.08351347595453262,0.10081189125776291,0.11607859283685684,0.13731740415096283,0.18576732277870178,0.13801272213459015,0.1463199406862259,0.4209185242652893,,0.6795598864555359,0.2831519842147827,0.1400810331106186,0.19460901618003845,0.13214042782783508,0.14480926096439362,0.5377053618431091,,0.6480137705802917,0.3979516923427582
target-NET_tracer-mrb_n-77_dx-hc_pub-ding2010,0.375226765871048,0.4300072491168976,0.3918295204639435,0.45031318068504333,0.4133404791355133,0.41810381412506104,0.4257247745990753,0.4494875371456146,0.4562548100948334,0.4583406150341034,0.4351351261138916,0.501082181930542,0.5305999517440796,0.5481758713722229,0.5607200860977173,0.4129863977432251,0.5023488402366638,0.45032671093940735,0.44458040595054626,0.4591759443283081,0.4726041555404663,0.4209539294242859,0.4333321750164032,0.4648767411708832,0.4188602566719055,0.41759854555130005,0.4363335371017456,0.44932249188423157,0.49241653084754944,0.4784596860408783,0.3571842908859253,0.30135610699653625,0.3934994637966156,0.43300551176071167,0.4227699041366577,0.4672015607357025,0.4518437683582306,0.40407422184944153,0.41144365072250366,0.4232078492641449,0.4373599886894226,0.38940438628196716,0.4494399130344391,0.4152848422527313,0.42744317650794983,0.4230559468269348,0.42819684743881226,0.3979513645172119,0.39646023511886597,0.4508484899997711,0.3770102560520172,0.427471786737442,0.4548260569572449,0.42481738328933716,0.4271700084209442,0.387397438287735,0.4694565534591675,0.45384833216667175,0.5038842558860779,0.5124377012252808,0.5411415100097656,0.5665969252586365,0.5573778748512268,0.5546935796737671,0.5308977961540222,0.5581806898117065,0.4783678650856018,0.5077645182609558,0.4508548080921173,0.45377862453460693,0.4761318862438202,0.48920938372612,0.46868839859962463,0.4826980531215668,0.522842526435852,0.4710199236869812,0.47647368907928467,0.4809049963951111,0.3599041700363159,0.32988613843917847,0.4917781352996826,0.48022380471229553,0.46884873509407043,0.497871071100235,0.48138633370399475,0.4867230951786041,0.4328746199607849,0.4523453712463379,0.4494768977165222,0.4809228181838989,0.45262452960014343,0.40568429231643677,0.4691385328769684,0.4258342683315277,0.4797605872154236,0.4301234781742096,0.4289510250091553,0.4428696632385254,0.3708839416503906,0.43474090099334717,0.3482041656970978,0.367638498544693,0.6000345349311829,0.5910106897354126,0.36377912759780884,,0.38220420479774475,0.2255818247795105,0.35552069544792175,0.3863409459590912,0.6504157781600952,0.6646382808685303,0.3862484097480774,,0.4206281304359436,0.26680314540863037
target-D23_tracer-flb457_n-37_dx-hc_pub-smith2017,0.12681379914283752,0.09879709780216217,0.09386726468801498,0.0897873044013977,0.06616368889808655,0.07516872137784958,0.11628340929746628,0.10354222357273102,0.08534073084592819,0.11216595768928528,0.11413946747779846,0.11153022944927216,0.09578504413366318,0.08233622461557388,0.07581625878810883,0.1279439777135849,0.12220697849988937,0.10227220505475998,0.1022590696811676,0.09320686012506485,0.09200315922498703,0.09470012784004211,0.08519381284713745,0.12766021490097046,0.168752521276474,0.13122504949569702,0.10504506528377533,0.1106138676404953,0.09259948879480362,0.08703579753637314,0.1155543401837349,0.14802338182926178,0.15102826058864594,0.10772528499364853,0.10033067315816879,0.09165212512016296,0.09658271819353104,0.15035194158554077,0.14060375094413757,0.12715794146060944,0.1259448379278183,0.13004113733768463,0.09897579997777939,0.11006512492895126,0.10699072480201721,0.0962420180439949,0.08958592265844345,0.09081550687551498,0.07655945420265198,0.09309245645999908,0.1363261342048645,0.10768797993659973,0.1329423487186432,0.08173763006925583,0.07467151433229446,0.07799909263849258,0.1097116470336914,0.0886652022600174,0.11975676566362381,0.12703284621238708,0.11430064588785172,0.0952441617846489,0.0860363021492958,0.07843095064163208,0.08540696650743484,0.0749143660068512,0.12996792793273926,0.10988227277994156,0.10627026110887527,0.10409851372241974,0.0909159854054451,0.09541629999876022,0.08520465344190598,0.1348201483488083,0.1260402798652649,0.1550453156232834,0.09172593802213669,0.09685703366994858,0.11666907370090485,0.15534164011478424,0.1277501881122589,0.12456349283456802,0.11005200445652008,0.10135304927825928,0.10356903821229935,0.08699564635753632,0.09248677641153336,0.11025368422269821,0.09389496594667435,0.13426519930362701,0.15659981966018677,0.15355375409126282,0.1479143649339676,0.11704985052347183,0.09438680857419968,0.11092697083950043,0.09496814757585526,0.09304819256067276,0.07269781082868576,0.08929158747196198,0.11906907707452774,0.21581768989562988,0.2507554292678833,0.29219359159469604,0.6431024670600891,,0.7483137249946594,0.6271215081214905,0.11853959411382675,0.2128600925207138,0.24215133488178253,0.30714136362075806,0.6886036396026611,,0.7413095831871033,0.6428706645965576
target-5HT1b_tracer-p943_n-65_dx-hc_pub-gallezot2010,0.30613917112350464,0.4250715970993042,0.41237473487854004,0.5320134162902832,0.6198318004608154,0.5543583035469055,0.4451639950275421,0.47005608677864075,0.5062917470932007,0.4138128459453583,0.35666123032569885,0.47854363918304443,0.4690477252006531,0.4311258792877197,0.4091736376285553,0.40696483850479126,0.45329439640045166,0.4223305583000183,0.38877585530281067,0.4163380265235901,0.400869220495224,0.4834117889404297,0.455564945936203,0.46545401215553284,0.3899381160736084,0.47215908765792847,0.5313240885734558,0.46549057960510254,0.40573984384536743,0.4776466488838196,0.43723198771476746,0.3244481682777405,0.4030732214450836,0.42154449224472046,0.5257406234741211,0.4823141098022461,0.39948388934135437,0.3953205347061157,0.4293014705181122,0.4517516791820526,0.45789968967437744,0.4655747413635254,0.5357360243797302,0.4848707318305969,0.5140060782432556,0.5081503987312317,0.526886522769928,0.4828641712665558,0.4122810363769531,0.4361936151981354,0.33463943004608154,0.409015953540802,0.451255738735199,0.522354781627655,0.5863378643989563,0.38899722695350647,0.48590850830078125,0.48491427302360535,0.44977039098739624,0.4307205080986023,0.5102776885032654,0.5203030705451965,0.505608856678009,0.4431397020816803,0.429477721452713,0.417491614818573,0.501693844795227,0.46709775924682617,0.45813503861427307,0.4501637816429138,0.4197375476360321,0.5399393439292908,0.48829343914985657,0.48954901099205017,0.5140206217765808,0.49357903003692627,0.4026298522949219,0.4661296606063843,0.4503425657749176,0.3554806411266327,0.5114070177078247,0.5105289816856384,0.5524249076843262,0.5881770253181458,0.5857220888137817,0.5695072412490845,0.38960257172584534,0.46865054965019226,0.4382351040840149,0.5045724511146545,0.45504313707351685,0.3868412673473358,0.47459137439727783,0.4910445213317871,0.5370292067527771,0.4752209484577179,0.508436918258667,0.5308339595794678,0.35140523314476013,0.41893500089645386,0.2834690511226654,0.4244043827056885,0.27984708547592163,0.3137933015823364,0.5468639135360718,,0.49591946601867676,0.3612505793571472,0.30066001415252686,0.42178428173065186,0.310750812292099,0.3309444785118103,0.5808871388435364,,0.4890795350074768,0.3436335325241089
target-GABAa5_tracer-ro154513_n-10_dx-hc_pub-lukow2022,0.4545708894729614,0.29787975549697876,0.3303217887878418,0.28268757462501526,0.2799505591392517,0.30879080295562744,0.36542192101478577,0.2962118983268738,0.28630080819129944,0.36907655000686646,0.37846049666404724,0.39230528473854065,0.3017614483833313,0.2622767686843872,0.28669029474258423,0.39559435844421387,0.3453409671783447,0.3113994300365448,0.2948746979236603,0.32485219836235046,0.29819414019584656,0.3641396164894104,0.3294902443885803,0.3725713789463043,0.4930958151817322,0.457714319229126,0.3905541002750397,0.48475003242492676,0.36704689264297485,0.347320020198822,0.44709083437919617,0.4968263804912567,0.4374913275241852,0.32876598834991455,0.3636553883552551,0.31743791699409485,0.3869935870170593,0.43035557866096497,0.3837969899177551,0.3892732858657837,0.3602752685546875,0.458512544631958,0.3830743432044983,0.522725522518158,0.3896033763885498,0.4043910503387451,0.3460629880428314,0.392816960811615,0.34537822008132935,0.37964528799057007,0.4526817202568054,0.32709214091300964,0.36916059255599976,0.2790316641330719,0.2955910265445709,0.31324756145477295,0.30904173851013184,0.2736923396587372,0.37033915519714355,0.41619575023651123,0.4068230092525482,0.32795456051826477,0.2972196340560913,0.2610400915145874,0.28286343812942505,0.27644819021224976,0.37770646810531616,0.3382273018360138,0.32744061946868896,0.30208924412727356,0.3188154995441437,0.36699724197387695,0.34063151478767395,0.38621607422828674,0.3911541700363159,0.5003790855407715,0.3650016486644745,0.39264774322509766,0.44573551416397095,0.50102299451828,0.35940006375312805,0.3430280089378357,0.39720574021339417,0.38062790036201477,0.4069269299507141,0.35675737261772156,0.3764975368976593,0.47762399911880493,0.33389660716056824,0.3740507960319519,0.43989598751068115,0.4352153539657593,0.3959503769874573,0.45154979825019836,0.3976730704307556,0.5069820284843445,0.40125611424446106,0.39147835969924927,0.35143494606018066,0.3747323453426361,0.5034531354904175,0.42036738991737366,0.21697388589382172,0.2254553586244583,0.5575780868530273,,0.2641351819038391,0.23726657032966614,0.5231794714927673,0.3856862485408783,0.21809224784374237,0.2363501489162445,0.5465814471244812,,0.25103193521499634,0.22736628353595734
target-MOR_tracer-carfentanil_n-204_dx-hc_pub-kantonen2020,0.17107567191123962,0.07880134880542755,0.0881892517209053,0.04352342337369919,,0.057647254317998886,0.1890367567539215,0.08804119378328323,0.06344037503004074,0.2005843222141266,0.19288553297519684,0.25893259048461914,0.16671034693717957,0.11335054039955139,0.15820251405239105,0.21599672734737396,0.24494610726833344,0.16357795894145966,0.1790267676115036,0.20974703133106232,0.18923699855804443,0.25659212470054626,0.23290912806987762,0.2767166197299957,0.2944015562534332,0.3168591856956482,0.31816938519477844,0.33555707335472107,0.23666629195213318,0.24797038733959198,0.3148661255836487,0.2661585211753845,0.26331987977027893,0.20203515887260437,0.2804184556007385,0.1377844661474228,0.2420186847448349,0.2831217646598816,0.23951472342014313,0.23848648369312286,0.24676337838172913,0.31574738025665283,0.2769618034362793,0.3391789197921753,0.30109891295433044,0.2806972861289978,0.2547861337661743,0.2780173718929291,0.11988606303930283,0.21805953979492188,0.18417318165302277,0.10324486345052719,0.1914537400007248,0.03148437663912773,,0.0754639208316803,0.11323420703411102,0.04938722029328346,0.1954355537891388,0.23557713627815247,0.2514043152332306,0.1636066734790802,0.14422643184661865,0.10893073678016663,0.14114686846733093,0.14970296621322632,0.23413480818271637,0.21236516535282135,0.20337313413619995,0.16441656649112701,0.19995392858982086,0.2539185881614685,0.23972992599010468,0.2438822239637375,0.2767829895019531,0.32414084672927856,0.24055808782577515,0.2830294966697693,0.31558459997177124,0.2687625288963318,0.27324873208999634,0.23616334795951843,0.305691659450531,0.2818154990673065,0.32235604524612427,0.261118084192276,0.24305251240730286,0.32976916432380676,0.1789507269859314,0.27143025398254395,0.2623818516731262,0.26564425230026245,0.24122203886508942,0.29883745312690735,0.2667471468448639,0.3372780978679657,0.28068357706069946,0.2873260974884033,0.12787270545959473,0.20578236877918243,0.1474958211183548,0.4486309587955475,0.4866334795951843,0.5847229361534119,0.6951759457588196,,0.43442392349243164,0.4269561767578125,0.1217392161488533,0.42526817321777344,0.4330998361110687,0.5819368362426758,0.7183219194412231,,0.417368620634079,0.4479987621307373
target-mGluR5_tracer-abp688_n-22_dx-hc_pub-rosaneto,0.5635982751846313,0.5595353245735168,0.574928343296051,0.6221336722373962,0.5680559873580933,0.5483599901199341,0.6754828691482544,0.6208604574203491,0.5748502612113953,0.6099638938903809,0.6024918556213379,0.6669585108757019,0.6107869744300842,0.49646538496017456,0.5221582055091858,0.6367112994194031,0.6620668768882751,0.5688602924346924,0.5567674040794373,0.5937193036079407,0.5484793782234192,0.62859046459198,0.5563629865646362,0.7065484523773193,0.5883022546768188,0.680435299873352,0.6605985760688782,0.635140061378479,0.6097002029418945,0.5355097055435181,0.6346964240074158,0.5383349061012268,0.6269648671150208,0.5732191205024719,0.6721482872962952,0.6085724830627441,0.6629844307899475,0.6182476282119751,0.653028666973114,0.6866628527641296,0.6908684372901917,0.6262841820716858,0.6477424502372742,0.6894006729125977,0.6487720012664795,0.5879901647567749,0.5983150601387024,0.594440758228302,0.564929187297821,0.6671015620231628,0.5772780179977417,0.5676763653755188,0.6254706978797913,0.5945283770561218,0.5630677938461304,0.5283774137496948,0.634303629398346,0.572052538394928,0.60516357421875,0.6308236718177795,0.6643190979957581,0.6416167616844177,0.546266496181488,0.4885408878326416,0.4867287874221802,0.5108840465545654,0.6984617114067078,0.621796190738678,0.5516522526741028,0.5670211911201477,0.5467084050178528,0.6206318140029907,0.5422620177268982,0.6654627919197083,0.6983411908149719,0.6467067003250122,0.6115723252296448,0.5833426713943481,0.6295037269592285,0.5682759881019592,0.6787577867507935,0.6433392763137817,0.6604756116867065,0.6937221884727478,0.6606730818748474,0.6082820296287537,0.6730592250823975,0.6319683790206909,0.6004199385643005,0.7109406590461731,0.6355664134025574,0.5683870911598206,0.6485173106193542,0.6122942566871643,0.6450657844543457,0.6902338266372681,0.6011359095573425,0.6052084565162659,0.5690569281578064,0.664228081703186,0.522568941116333,0.5310183167457581,0.5568789839744568,0.45130807161331177,0.765278697013855,,0.7743537425994873,0.6281560659408569,0.5495887398719788,0.5178401470184326,0.5848211050033569,0.5251612067222595,0.7804518938064575,,0.7351799011230469,0.6468217372894287
target-NET_tracer-mrb_n-10_dx-hc_pub-hesse2017,0.1123800203204155,0.09968435764312744,0.12005718797445297,0.09763886779546738,0.10623036324977875,0.11451450735330582,0.13485251367092133,0.09737040847539902,0.11410471796989441,0.1480436772108078,0.17062661051750183,0.15472853183746338,0.15829510986804962,0.1735042929649353,0.19494614005088806,0.13431033492088318,0.13885658979415894,0.10226728767156601,0.12366975843906403,0.10038895159959793,0.12130005657672882,0.11724234372377396,0.1537904590368271,0.13635258376598358,0.1449960172176361,0.15765099227428436,0.12859737873077393,0.1498422920703888,0.13562725484371185,0.14626099169254303,0.08917956799268723,0.12870033085346222,0.1335729956626892,0.12027468532323837,0.0990520566701889,0.11799009144306183,0.12473403662443161,0.14403462409973145,0.14621442556381226,0.10923679918050766,0.13644765317440033,0.141106516122818,0.12505103647708893,0.1266990602016449,0.12575995922088623,0.1129387766122818,0.11589446663856506,0.12209293246269226,0.11061138659715652,0.14292632043361664,0.14028535783290863,0.12496034055948257,0.14967681467533112,0.11687841266393661,0.1363351196050644,0.11926175653934479,0.10492873936891556,0.12777087092399597,0.15562261641025543,0.18514299392700195,0.16002459824085236,0.15139378607273102,0.17257758975028992,0.19654010236263275,0.13553911447525024,0.19148866832256317,0.1325765997171402,0.13530157506465912,0.11642083525657654,0.10581039637327194,0.12999321520328522,0.10083694756031036,0.14360074698925018,0.12880350649356842,0.14027263224124908,0.15297827124595642,0.1578146517276764,0.16010166704654694,0.08759387582540512,0.14354147017002106,0.11510656028985977,0.1455019861459732,0.1199590340256691,0.09584350138902664,0.12165147811174393,0.11432231962680817,0.13301655650138855,0.11820819973945618,0.14729221165180206,0.12742997705936432,0.15038329362869263,0.11466117948293686,0.15951476991176605,0.12149003148078918,0.11089733988046646,0.10185501724481583,0.10297637432813644,0.10914342105388641,0.11415162682533264,0.1490928679704666,0.06908804923295975,0.1545497626066208,0.52467942237854,0.4130827486515045,0.14228667318820953,,0.14314667880535126,0.057020753622055054,0.07634545117616653,0.10033342242240906,0.42302730679512024,0.5079051852226257,0.10689283907413483,,0.15812887251377106,0.04607662931084633
target-D1_tracer-sch23390_n-13_dx-hc_pub-kaller2017,0.1686515212059021,0.14097489416599274,0.17391571402549744,0.08951202034950256,0.14167772233486176,0.16926640272140503,0.1296181082725525,0.10296391695737839,0.1370449960231781,0.13972316682338715,0.17064149677753448,0.1427098959684372,0.08381853997707367,0.07964456081390381,0.09605152159929276,0.14951227605342865,0.10985425859689713,0.11505819112062454,0.11571525037288666,0.13975587487220764,0.09966842085123062,0.12443507462739944,0.11137764155864716,0.1266496777534485,0.2014879435300827,0.19495055079460144,0.1468852460384369,0.1690579056739807,0.15925174951553345,0.11632797122001648,0.19451086223125458,0.14400799572467804,0.14379844069480896,0.13307787477970123,0.13675431907176971,0.1556127369403839,0.18068848550319672,0.1587977111339569,0.14379262924194336,0.13065537810325623,0.12802040576934814,0.1862996369600296,0.13782796263694763,0.2054770588874817,0.17001360654830933,0.126899853348732,0.10522858053445816,0.12896321713924408,0.1709700971841812,0.20439082384109497,0.16996359825134277,0.15556643903255463,0.15172438323497772,0.09625796973705292,0.16556936502456665,0.15148623287677765,0.11365178972482681,0.10524873435497284,0.16695335507392883,0.20752137899398804,0.16488216817378998,0.10805303603410721,0.11077922582626343,0.09353950619697571,0.1005864366889,0.10010988265275955,0.1594749391078949,0.1466273069381714,0.1462627649307251,0.10991169512271881,0.10749783366918564,0.15242421627044678,0.12735266983509064,0.17220360040664673,0.16438575088977814,0.22156667709350586,0.17148451507091522,0.14116330444812775,0.19380894303321838,0.15753750503063202,0.1432170271873474,0.13959220051765442,0.1769157350063324,0.1531362235546112,0.1612585037946701,0.12989509105682373,0.1875787377357483,0.1601560413837433,0.15844061970710754,0.16222414374351501,0.17091108858585358,0.17473000288009644,0.18782317638397217,0.17954102158546448,0.1522550880908966,0.204181969165802,0.13216298818588257,0.1422896832227707,0.169249027967453,0.1938631683588028,0.12631000578403473,0.17938631772994995,0.13632705807685852,0.12447801977396011,0.6115162968635559,,0.6925710439682007,0.6400979161262512,0.1255803257226944,0.18340018391609192,0.1472560167312622,0.13841156661510468,0.6334794163703918,,0.6964640617370605,0.6344413161277771
target-TSPO_tracer-pbr28_n-6_dx-hc_pub-lois2018,0.6916021108627319,0.6314707398414612,0.6318874359130859,0.5787857174873352,0.6274186372756958,0.6364941000938416,0.6364561915397644,0.562061071395874,0.6356419920921326,0.6741573810577393,0.5764981508255005,0.6420316100120544,0.5894778966903687,0.5887394547462463,0.5919000506401062,0.6735397577285767,0.614183247089386,0.6068606972694397,0.5677874684333801,0.6412782073020935,0.609510064125061,0.5968273878097534,0.6003705263137817,0.6344007849693298,0.6911401748657227,0.6063910722732544,0.6471735835075378,0.6120247840881348,0.5706871151924133,0.626416802406311,0.6826096177101135,0.6585925817489624,0.6348094940185547,0.6078476905822754,0.638567328453064,0.6590191125869751,0.6444114446640015,0.6676176190376282,0.617652416229248,0.6432161331176758,0.6363970637321472,0.704996645450592,0.686199963092804,0.6669737696647644,0.6509324908256531,0.6269016861915588,0.6503821015357971,0.6300202012062073,0.5769469738006592,0.6357154846191406,0.6627894639968872,0.6101751327514648,0.6549095511436462,0.6075729727745056,0.6506525874137878,0.5744375586509705,0.6199301481246948,0.5821698904037476,0.6421579718589783,0.6031889915466309,0.652949869632721,0.6168203353881836,0.6319186687469482,0.5743739008903503,0.5997125506401062,0.5902034640312195,0.6659414172172546,0.6109650135040283,0.6137511730194092,0.6014074087142944,0.622965395450592,0.6217597723007202,0.6051979064941406,0.6504146456718445,0.6347224116325378,0.6632778644561768,0.5600268840789795,0.5733110308647156,0.6745863556861877,0.6377318501472473,0.6285186409950256,0.6421867609024048,0.6585009694099426,0.6589208245277405,0.6798091530799866,0.6753131151199341,0.6153636574745178,0.5804333686828613,0.6251373291015625,0.649385929107666,0.6601044535636902,0.6742695569992065,0.6348724961280823,0.6980818510055542,0.6796576380729675,0.6261611580848694,0.6090566515922546,0.6399120688438416,0.5626707077026367,0.6258125901222229,0.6927831172943115,0.739963710308075,0.67685467004776,0.693071722984314,0.6851743459701538,,0.6584411263465881,0.501914918422699,0.6903001070022583,0.7465631365776062,0.7127125263214111,0.6953656673431396,0.6617563366889954,,0.670630931854248,0.4903141260147095
